id,pokemon_species_id,pokemon_id,revision,name,form_name,form_name_suffix,type_1,type_2,ability_1,ability_2,ability_hidden,egg_group_1,egg_group_2,height,weight,base_hp,yield_hp,base_attack,yield_attack,base_defense,yield_defense,base_sp_attack,yield_sp_attack,base_sp_defense,yield_sp_defense,base_speed,yield_speed,base_stats_total,yield_stats_total,generation_id,introduced_in,evolves_from_species_id,evolution_chain_id,color,shape,gender_rate,catch_rate,base_happiness,base_experience,egg_cycles,has_gender_traits,growth_rate,form_category,is_permanent_form,is_battle_form,is_aesthetic_form,is_default,form_is_default,species_order,pokemon_order,form_order,form_order2
10103,669,669,1,flabebe,flabebe-yellow,yellow,18,,166,,180,6,,1,1,44,0,38,0,39,0,61,0,79,1,42,0,303,1,6,15,,344,9,4,8,225,70,61,20,0,2,2,1,0,1,1,0,670,770,2,850
10104,669,669,1,flabebe,flabebe-orange,orange,18,,166,,180,6,,1,1,44,0,38,0,39,0,61,0,79,1,42,0,303,1,6,15,,344,9,4,8,225,70,61,20,0,2,2,1,0,1,1,0,670,770,3,851
10105,669,669,1,flabebe,flabebe-blue,blue,18,,166,,180,6,,1,1,44,0,38,0,39,0,61,0,79,1,42,0,303,1,6,15,,344,9,4,8,225,70,61,20,0,2,2,1,0,1,1,0,670,770,4,852
10106,669,669,1,flabebe,flabebe-white,white,18,,166,,180,6,,1,1,44,0,38,0,39,0,61,0,79,1,42,0,303,1,6,15,,344,9,4,8,225,70,61,20,0,2,2,1,0,1,1,0,670,770,5,853
10107,670,670,1,floette,floette-yellow,yellow,18,,166,,180,6,,2,9,54,0,45,0,47,0,75,0,98,2,52,0,371,2,6,15,669,344,9,4,8,120,70,130,20,0,2,2,1,0,1,1,0,671,771,2,855
10108,670,670,1,floette,floette-orange,orange,18,,166,,180,6,,2,9,54,0,45,0,47,0,75,0,98,2,52,0,371,2,6,15,669,344,9,4,8,120,70,130,20,0,2,2,1,0,1,1,0,671,771,3,856
10109,670,670,1,floette,floette-blue,blue,18,,166,,180,6,,2,9,54,0,45,0,47,0,75,0,98,2,52,0,371,2,6,15,669,344,9,4,8,120,70,130,20,0,2,2,1,0,1,1,0,671,771,4,857
10110,670,670,1,floette,floette-white,white,18,,166,,180,6,,2,9,54,0,45,0,47,0,75,0,98,2,52,0,371,2,6,15,669,344,9,4,8,120,70,130,20,0,2,2,1,0,1,1,0,671,771,5,858
10111,671,671,1,florges,florges-yellow,yellow,18,,166,,180,6,,11,100,78,0,65,0,68,0,112,0,154,3,75,0,552,3,6,15,670,344,9,4,8,45,70,248,20,0,2,2,1,0,1,1,0,672,773,2,861
10112,671,671,1,florges,florges-orange,orange,18,,166,,180,6,,11,100,78,0,65,0,68,0,112,0,154,3,75,0,552,3,6,15,670,344,9,4,8,45,70,248,20,0,2,2,1,0,1,1,0,672,773,3,862
10113,671,671,1,florges,florges-blue,blue,18,,166,,180,6,,11,100,78,0,65,0,68,0,112,0,154,3,75,0,552,3,6,15,670,344,9,4,8,45,70,248,20,0,2,2,1,0,1,1,0,672,773,4,863
10114,671,671,1,florges,florges-white,white,18,,166,,180,6,,11,100,78,0,65,0,68,0,112,0,154,3,75,0,552,3,6,15,670,344,9,4,8,45,70,248,20,0,2,2,1,0,1,1,0,672,773,5,864
10115,676,676,1,furfrou,furfrou-heart,heart,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,2,870
10116,676,676,1,furfrou,furfrou-star,star,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,3,871
10117,676,676,1,furfrou,furfrou-diamond,diamond,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,4,872
10118,676,676,1,furfrou,furfrou-debutante,debutante,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,5,873
10119,676,676,1,furfrou,furfrou-matron,matron,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,6,874
10120,676,676,1,furfrou,furfrou-dandy,dandy,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,7,875
10121,676,676,1,furfrou,furfrou-la-reine,la-reine,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,8,876
10122,676,676,1,furfrou,furfrou-kabuki,kabuki,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,9,877
10123,676,676,1,furfrou,furfrou-pharaoh,pharaoh,1,,169,,,5,,12,280,75,0,80,0,60,0,65,0,90,0,102,1,472,1,6,15,,347,9,8,4,160,70,165,20,0,2,2,0,0,1,1,0,677,778,10,878
10124,678,10025,1,meowstic,meowstic-female,female,14,,51,151,172,5,,6,85,74,0,48,0,76,0,83,0,81,0,104,2,466,2,6,15,677,348,2,6,4,75,70,163,20,1,2,1,1,0,0,0,1,679,781,2,881
10125,681,10026,1,aegislash,aegislash-blade,blade,9,8,176,,,10,,17,530,60,0,150,2,50,0,150,1,50,0,60,0,520,3,6,15,680,349,3,5,4,45,70,234,20,0,2,1,0,1,0,0,1,682,785,2,885
10126,710,10027,1,pumpkaboo,pumpkaboo-small,small,8,12,53,119,15,11,,3,35,44,0,66,0,70,1,44,0,55,0,56,0,335,1,6,15,,365,3,1,4,120,70,67,20,0,2,1,1,0,0,0,1,710,814,2,914
10127,710,10028,1,pumpkaboo,pumpkaboo-large,large,8,12,53,119,15,11,,5,75,54,0,66,0,70,1,44,0,55,0,46,0,335,1,6,15,,365,3,1,4,120,70,67,20,0,2,1,1,0,0,0,1,710,815,3,915
10128,710,10029,1,pumpkaboo,pumpkaboo-super,super,8,12,53,119,15,11,,8,150,59,0,66,0,70,1,44,0,55,0,41,0,335,1,6,15,,365,3,1,4,120,70,67,20,0,2,1,1,0,0,0,1,710,816,4,916
10129,711,10030,1,gourgeist,gourgeist-small,small,8,12,53,119,15,11,,7,95,55,0,85,0,122,2,58,0,75,0,99,0,494,2,6,15,710,365,3,5,4,60,70,173,20,0,2,1,1,0,0,0,1,711,818,2,918
10130,711,10031,1,gourgeist,gourgeist-large,large,8,12,53,119,15,11,,11,140,75,0,95,0,122,2,58,0,75,0,69,0,494,2,6,15,710,365,3,5,4,60,70,173,20,0,2,1,1,0,0,0,1,711,819,3,919
10131,711,10032,1,gourgeist,gourgeist-super,super,8,12,53,119,15,11,,17,390,85,0,100,0,122,2,58,0,75,0,54,0,494,2,6,15,710,365,3,5,4,60,70,173,20,0,2,1,1,0,0,0,1,711,820,4,920
10132,716,716,1,xerneas,xerneas-neutral,neutral,18,,187,,,15,,30,2150,126,3,131,0,95,0,131,0,98,0,99,0,680,3,6,15,,368,2,8,-1,45,0,306,120,0,1,2,0,0,1,1,1,716,825,1,925
10133,3,10033,1,venusaur,venusaur-mega,mega,12,4,47,,,1,7,24,1555,80,0,100,0,123,0,122,2,120,1,80,0,625,3,1,15,2,1,5,8,1,45,70,281,20,1,4,3,0,1,0,0,1,3,4,2,4
10134,6,10034,1,charizard,charizard-mega-x,mega-x,10,16,181,,,1,14,17,1105,78,0,130,0,111,0,130,3,85,0,100,0,634,3,1,15,5,2,8,6,1,45,70,285,20,0,4,3,0,1,0,0,1,6,8,2,8
10135,6,10035,1,charizard,charizard-mega-y,mega-y,10,3,70,,,1,14,17,1005,78,0,104,0,78,0,159,3,115,0,100,0,634,3,1,15,5,2,8,6,1,45,70,285,20,0,4,3,0,1,0,0,1,6,9,3,9
10136,9,10036,1,blastoise,blastoise-mega,mega,11,,178,,,1,2,16,1011,79,0,103,0,120,0,135,0,115,3,78,0,630,3,1,15,8,3,2,6,1,45,70,284,20,0,4,3,0,1,0,0,1,9,13,2,13
10137,65,10037,1,alakazam,alakazam-mega,mega,14,,36,,,8,,12,480,55,0,50,0,65,0,175,3,105,0,150,0,600,3,1,15,64,27,3,12,2,50,70,270,20,1,4,3,0,1,0,0,1,71,96,2,97
10138,94,10038,1,gengar,gengar-mega,mega,8,4,23,,,11,,14,405,60,0,65,0,80,0,170,3,95,0,130,0,600,3,1,15,93,40,7,6,4,45,70,270,20,0,4,3,0,1,0,0,1,102,134,2,135
10139,115,10039,1,kangaskhan,kangaskhan-mega,mega,1,,185,,,1,,22,1000,105,2,125,0,100,0,60,0,100,0,100,0,590,2,1,15,,53,3,6,8,45,70,207,20,0,2,3,0,1,0,0,1,131,167,2,168
10140,127,10040,1,pinsir,pinsir-mega,mega,7,3,184,,,3,,17,590,65,0,155,2,120,0,65,0,90,0,105,0,600,2,1,15,,62,3,12,4,45,70,210,25,0,1,3,0,1,0,0,1,151,189,2,190
10141,130,10041,1,gyarados,gyarados-mega,mega,11,17,104,,,12,14,65,3050,95,0,155,2,109,0,70,0,130,0,81,0,640,2,1,15,129,64,2,2,4,45,70,224,5,1,1,3,0,1,0,0,1,154,193,2,194
10142,142,10042,1,aerodactyl,aerodactyl-mega,mega,6,3,181,,,4,,21,790,80,0,135,0,85,0,70,0,95,0,150,2,615,2,1,15,,71,7,9,1,45,70,215,35,0,1,3,0,1,0,0,1,173,213,2,214
10143,150,10043,1,mewtwo,mewtwo-mega-x,mega-x,14,2,80,,,15,,23,1270,106,0,190,0,100,0,154,3,100,0,130,0,780,3,1,15,,77,7,6,-1,3,0,351,120,0,1,3,0,1,0,0,1,182,223,2,224
10144,150,10044,1,mewtwo,mewtwo-mega-y,mega-y,14,,15,,,15,,15,330,106,0,150,0,70,0,194,3,120,0,140,0,780,3,1,15,,77,7,6,-1,3,0,351,120,0,1,3,0,1,0,0,1,182,224,3,225
10145,181,10045,1,ampharos,ampharos-mega,mega,13,16,104,,,1,5,14,615,90,0,95,0,105,0,165,3,110,0,45,0,610,3,2,15,180,89,10,6,4,45,70,275,20,0,4,3,0,1,0,0,1,210,253,2,254
10146,212,10046,1,scizor,scizor-mega,mega,7,9,101,,,3,,20,1250,70,0,150,2,140,0,65,0,100,0,75,0,600,2,2,15,123,58,8,13,4,25,70,210,25,1,2,3,0,1,0,0,1,142,179,2,180
10147,214,10047,1,heracross,heracross-mega,mega,7,2,92,,,3,,17,625,80,0,185,2,115,0,40,0,105,0,75,0,600,2,2,15,,108,2,12,4,45,70,210,25,1,1,3,0,1,0,0,1,244,288,2,316
10148,229,10048,1,houndoom,houndoom-mega,mega,17,10,94,,,5,,19,495,75,0,90,0,90,0,140,2,90,0,115,0,600,2,2,15,228,118,1,8,4,45,35,210,20,1,1,3,0,1,0,0,1,262,307,2,335
10149,248,10049,1,tyranitar,tyranitar-mega,mega,6,17,45,,,1,,25,2550,100,0,164,3,150,0,95,0,120,0,71,0,700,3,2,15,247,126,5,6,4,45,35,315,40,0,1,3,0,1,0,0,1,273,319,2,347
10150,257,10050,1,blaziken,blaziken-mega,mega,10,2,3,,,5,,19,520,80,0,160,3,80,0,130,0,80,0,100,0,630,3,3,15,256,131,8,6,1,45,70,284,20,1,4,3,0,1,0,0,1,282,330,2,358
10151,282,10051,1,gardevoir,gardevoir-mega,mega,14,18,182,,,11,,16,484,68,0,85,0,65,0,165,3,135,0,100,0,618,3,3,15,281,140,9,12,4,45,35,278,20,0,1,3,0,1,0,0,1,307,357,2,385
10152,303,10052,1,mawile,mawile-mega,mega,9,18,37,,,5,6,10,235,50,0,105,1,125,1,55,0,95,0,50,0,480,2,3,15,,150,1,12,4,45,70,168,20,0,3,3,0,1,0,0,1,329,382,2,410
10153,306,10053,1,aggron,aggron-mega,mega,9,,111,,,1,,22,3950,70,0,140,0,230,3,60,0,80,0,50,0,630,3,3,15,305,151,4,6,4,45,35,284,35,0,1,3,0,1,0,0,1,332,386,2,414
10154,308,10054,1,medicham,medicham-mega,mega,2,14,74,,,8,,13,315,60,0,100,0,85,0,80,0,85,0,100,2,510,2,3,15,307,152,8,12,4,90,70,179,20,1,2,3,0,1,0,0,1,334,389,2,417
10155,310,10055,1,manectric,manectric-mega,mega,13,,22,,,5,,18,440,70,0,75,0,80,0,135,0,80,0,135,2,575,2,3,15,309,153,10,8,4,45,70,201,20,0,1,3,0,1,0,0,1,336,392,2,420
10156,354,10056,1,banette,banette-mega,mega,8,,158,,,11,,12,130,64,0,165,2,75,0,93,0,83,0,75,0,555,2,3,15,353,181,1,6,4,45,35,194,25,0,3,3,0,1,0,0,1,382,445,2,473
10157,359,10057,1,absol,absol-mega,mega,17,,156,,,5,,12,490,65,0,150,2,60,0,115,0,60,0,115,0,565,2,3,15,,185,9,8,4,30,35,198,25,0,4,3,0,1,0,0,1,389,453,2,481
10158,445,10058,1,garchomp,garchomp-mega,mega,16,5,159,,,1,14,19,950,108,0,170,3,115,0,120,0,95,0,92,0,700,3,4,15,444,230,2,6,4,45,70,315,40,1,1,3,0,1,0,0,1,466,545,2,578
10159,448,10059,1,lucario,lucario-mega,mega,2,9,91,,,5,8,13,575,70,0,145,1,88,0,140,1,70,0,112,0,625,2,4,15,447,232,2,6,1,45,70,219,25,0,4,3,0,1,0,0,1,468,548,2,581
10160,460,10060,1,abomasnow,abomasnow-mega,mega,12,15,117,,,1,7,27,1850,90,0,132,1,105,0,132,1,105,0,30,0,594,2,4,15,459,239,9,6,4,60,70,208,20,1,1,3,0,1,0,0,1,479,560,2,593
10161,666,666,1,vivillon,vivillon-fancy,fancy,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,19,845
10162,666,666,1,vivillon,vivillon-poke-ball,poke-ball,7,3,19,14,132,3,,12,170,80,1,52,0,50,0,90,1,50,0,89,1,411,3,6,15,665,342,9,13,4,45,70,185,15,0,2,2,1,0,1,1,0,667,767,20,846
10163,670,10061,1,floette,floette-eternal,eternal,18,,166,,180,6,,2,9,74,0,65,0,67,0,125,0,128,2,92,0,551,2,6,15,669,344,9,4,8,120,70,243,20,0,2,1,1,0,0,0,1,671,772,6,859
10164,380,10062,1,latias,latias-mega,mega,16,14,26,,,15,,18,520,80,0,100,0,120,0,140,0,150,3,110,0,700,3,3,15,,196,8,9,8,3,90,315,120,0,1,3,0,1,0,0,1,410,478,2,506
10165,381,10063,1,latios,latios-mega,mega,16,14,26,,,15,,23,700,80,0,130,0,100,0,160,3,120,0,110,0,700,3,3,15,,197,2,9,0,3,90,315,120,0,1,3,0,1,0,0,1,411,480,2,508
10166,260,10064,1,swampert,swampert-mega,mega,11,5,33,,,1,2,19,1020,100,0,150,3,110,0,95,0,110,0,70,0,635,3,3,16,259,132,2,6,1,45,70,286,20,0,4,3,0,1,0,0,1,285,334,2,362
10167,254,10065,1,sceptile,sceptile-mega,mega,12,16,31,,,1,14,19,552,70,0,110,0,75,0,145,0,85,0,145,3,630,3,3,16,253,130,5,6,1,45,70,284,20,0,4,3,0,1,0,0,1,279,326,2,354
10168,302,10066,1,sableye,sableye-mega,mega,17,8,156,,,8,,5,1610,50,0,85,1,125,1,85,0,115,0,20,0,480,2,3,16,,149,7,12,4,45,35,168,25,0,4,3,0,1,0,0,1,328,380,2,408
10169,334,10067,1,altaria,altaria-mega,mega,16,18,182,,,4,14,15,206,75,0,110,0,110,0,110,0,105,2,80,0,590,2,3,16,333,168,2,9,4,45,70,207,20,0,5,3,0,1,0,0,1,362,421,2,449
10170,475,10068,1,gallade,gallade-mega,mega,14,2,39,,,11,,16,564,68,0,165,3,95,0,65,0,115,0,110,0,618,3,4,16,281,140,9,12,0,45,35,278,20,0,1,3,0,1,0,0,1,308,359,2,387
10171,531,10069,1,audino,audino-mega,mega,1,18,131,,,6,,15,320,103,2,60,0,126,0,80,0,126,0,50,0,545,2,5,16,,271,6,6,4,255,70,425,20,0,3,3,0,1,0,0,1,532,621,2,671
10172,319,10070,1,sharpedo,sharpedo-mega,mega,11,17,173,,,12,,25,1303,70,0,140,2,70,0,110,0,65,0,105,0,560,2,3,16,318,160,2,3,4,60,35,196,20,0,1,3,0,1,0,0,1,347,404,2,432
10173,80,10071,1,slowbro,slowbro-mega,mega,11,14,75,,,1,2,20,1200,95,0,75,0,180,2,130,0,80,0,30,0,590,2,1,16,79,33,6,6,4,75,70,207,20,0,2,3,0,1,0,0,1,86,115,2,116
10174,208,10072,1,steelix,steelix-mega,mega,9,5,159,,,10,,105,7400,75,0,125,0,230,2,55,0,95,0,30,0,610,2,2,16,95,41,4,2,4,25,70,214,25,1,2,3,0,1,0,0,1,104,137,2,138
10175,18,10073,1,pidgeot,pidgeot-mega,mega,1,3,99,,,4,,22,505,83,0,80,0,80,0,135,0,80,0,121,3,579,3,1,16,17,6,3,9,4,45,70,261,15,0,4,3,0,1,0,0,1,18,24,2,24
10176,362,10074,1,glalie,glalie-mega,mega,15,,174,,,6,10,21,3502,80,2,120,0,80,0,120,0,80,0,100,0,580,2,3,16,361,186,4,1,4,75,70,203,20,0,2,3,0,1,0,0,1,391,456,2,484
10177,719,10075,1,diancie,diancie-mega,mega,6,18,156,,,15,,11,278,50,0,160,0,110,1,160,0,110,2,110,0,700,3,6,16,,371,6,4,-1,3,70,315,25,0,1,3,0,1,0,0,1,719,832,2,933
10178,376,10076,1,metagross,metagross-mega,mega,9,14,181,,,10,,25,9429,80,0,145,0,150,3,105,0,110,0,110,0,700,3,3,16,375,192,2,11,-1,3,35,315,40,0,1,3,0,1,0,0,1,406,473,2,501
10179,382,10077,1,kyogre,kyogre-primal,primal,11,,189,,,15,,98,4300,100,0,150,0,90,0,180,3,160,0,90,0,770,3,3,16,,198,2,3,-1,3,0,347,120,0,1,4,0,1,0,0,1,412,482,2,510
10180,383,10078,1,groudon,groudon-primal,primal,5,10,190,,,15,,50,9997,100,0,180,3,160,0,150,0,90,0,90,0,770,3,3,16,,199,8,6,-1,3,0,347,120,0,1,4,0,1,0,0,1,413,484,2,512
10181,384,10079,1,rayquaza,rayquaza-mega,mega,16,3,191,,,15,,108,3920,105,0,180,2,100,0,180,1,100,0,115,0,780,3,3,16,,200,5,2,-1,45,0,351,120,0,1,3,0,1,0,0,1,414,486,2,514
10182,25,10080,1,pikachu,pikachu-rock-star,rock-star,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,16,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,37,3,38
10183,25,10081,1,pikachu,pikachu-belle,belle,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,16,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,38,4,39
10184,25,10082,1,pikachu,pikachu-pop-star,pop-star,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,16,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,39,5,40
10185,25,10083,1,pikachu,pikachu-phd,phd,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,16,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,40,6,41
10186,25,10084,1,pikachu,pikachu-libre,libre,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,16,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,41,7,42
10187,25,10085,1,pikachu,pikachu-cosplay,cosplay,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,16,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,36,2,37
10188,720,10086,1,hoopa,hoopa-unbound,unbound,14,17,170,,,15,,65,4900,80,0,160,0,60,0,170,3,130,0,80,0,680,3,6,16,,372,7,4,-1,3,100,306,120,0,1,1,1,0,0,0,1,720,834,2,935
10189,323,10087,1,camerupt,camerupt-mega,mega,10,5,125,,,5,,25,3205,70,0,120,1,100,0,145,1,105,0,20,0,560,2,3,16,322,162,8,8,4,150,70,196,20,1,2,3,0,1,0,0,1,351,409,2,437
10190,428,10088,1,lopunny,lopunny-mega,mega,1,2,113,,,5,8,13,283,65,0,136,0,94,0,54,0,96,0,135,2,580,2,4,16,427,220,3,6,4,60,140,203,20,0,2,3,0,1,0,0,1,455,533,2,566
10191,373,10089,1,salamence,salamence-mega,mega,16,3,184,,,14,,18,1126,95,0,145,3,130,0,120,0,90,0,120,0,700,3,3,16,372,191,2,8,4,45,35,315,40,0,1,3,0,1,0,0,1,403,469,2,497
10192,15,10090,1,beedrill,beedrill-mega,mega,7,4,91,,,3,,14,405,65,0,150,2,40,0,15,0,80,1,145,0,495,3,1,16,14,5,10,13,4,45,70,223,15,0,2,3,0,1,0,0,1,15,20,2,20
10193,19,10091,1,rattata,rattata-alola,alola,17,1,82,55,47,5,,3,38,30,0,56,0,35,0,25,0,35,0,72,1,253,1,1,17,,7,7,8,4,255,70,51,15,1,2,1,1,0,0,0,1,19,26,2,26
10194,20,10092,1,raticate,raticate-alola,alola,17,1,82,55,47,5,,7,255,75,0,71,0,70,0,40,0,80,0,77,2,413,2,1,17,19,7,3,8,4,127,70,145,15,1,2,1,1,0,0,0,1,20,28,2,28
10195,20,10093,1,raticate,raticate-totem-alola,totem-alola,17,1,82,55,47,5,,14,1050,75,0,71,0,70,0,40,0,80,0,77,2,413,2,1,17,19,7,3,8,4,127,70,145,15,1,2,1,1,1,0,0,1,20,29,3,29
10196,25,10094,1,pikachu,pikachu-original-cap,original-cap,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,17,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,36,2,37
10197,25,10095,1,pikachu,pikachu-hoenn-cap,hoenn-cap,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,17,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,37,3,38
10198,25,10096,1,pikachu,pikachu-sinnoh-cap,sinnoh-cap,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,17,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,38,4,39
10199,25,10097,1,pikachu,pikachu-unova-cap,unova-cap,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,17,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,39,5,40
10200,25,10098,1,pikachu,pikachu-kalos-cap,kalos-cap,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,17,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,40,6,41
10201,25,10099,1,pikachu,pikachu-alola-cap,alola-cap,13,,9,,31,5,6,4,60,35,0,55,0,40,0,50,0,50,0,90,2,320,2,1,17,172,10,10,8,4,190,70,112,10,1,2,1,1,0,0,0,1,26,41,7,42
10202,26,10100,1,raichu,raichu-alola,alola,13,14,207,,,5,6,7,210,60,0,85,0,50,0,95,0,85,0,110,3,485,3,1,17,25,10,10,6,4,75,70,218,10,1,2,1,1,0,0,0,1,27,43,2,44
10203,27,10101,1,sandshrew,sandshrew-alola,alola,15,9,81,,202,5,,7,400,50,0,75,0,90,1,10,0,35,0,40,0,300,1,1,17,,11,10,6,4,255,70,60,20,0,2,1,1,0,0,0,1,28,45,2,46
10204,28,10102,1,sandslash,sandslash-alola,alola,15,9,81,,202,5,,12,550,75,0,100,0,120,2,25,0,65,0,65,0,450,2,1,17,27,11,10,6,4,90,70,158,20,0,2,1,1,0,0,0,1,29,47,2,48
10205,37,10103,1,vulpix,vulpix-alola,alola,15,,81,,117,5,,6,99,38,0,41,0,40,0,50,0,65,0,65,1,299,1,1,17,,15,3,8,6,190,70,60,20,0,2,1,1,0,0,0,1,39,58,2,59
10206,38,10104,1,ninetales,ninetales-alola,alola,15,18,81,,117,5,,11,199,73,0,67,0,75,0,81,0,100,0,109,2,505,2,1,17,37,15,10,8,6,75,70,177,20,0,2,1,1,0,0,0,1,40,60,2,61
10207,50,10105,1,diglett,diglett-alola,alola,5,9,8,221,159,5,,2,10,10,0,55,0,30,0,35,0,45,0,90,1,265,1,1,17,,21,3,5,4,255,70,53,20,0,2,1,1,0,0,0,1,55,76,2,77
10208,51,10106,1,dugtrio,dugtrio-alola,alola,5,9,8,221,159,5,,7,666,35,0,100,2,60,0,50,0,70,0,110,0,425,2,1,17,50,21,3,11,4,50,70,149,20,0,2,1,1,0,0,0,1,56,78,2,79
10209,52,10107,1,meowth,meowth-alola,alola,17,,53,101,155,5,,4,42,40,0,35,0,35,0,50,0,40,0,90,1,290,1,1,17,,22,10,8,4,255,70,58,20,0,2,1,1,0,0,0,1,57,80,2,81
10210,53,10108,1,persian,persian-alola,alola,17,,169,101,155,5,,11,330,65,0,60,0,60,0,75,0,65,0,115,2,440,2,1,17,52,22,10,8,4,90,70,154,20,0,2,1,1,0,0,0,1,58,82,2,83
10211,74,10109,1,geodude,geodude-alola,alola,6,13,42,5,206,10,,4,203,40,0,80,0,100,1,30,0,30,0,20,0,300,1,1,17,,31,3,4,4,255,70,60,15,0,4,1,1,0,0,0,1,80,106,2,107
10212,75,10110,1,graveler,graveler-alola,alola,6,13,42,5,206,10,,10,1100,55,0,95,0,115,2,45,0,45,0,35,0,390,2,1,17,74,31,3,12,4,120,70,137,15,0,4,1,1,0,0,0,1,81,108,2,109
10213,76,10111,1,golem,golem-alola,alola,6,13,42,5,206,10,,17,3160,80,0,120,0,130,3,55,0,65,0,45,0,495,3,1,17,75,31,3,12,4,45,70,223,15,0,4,1,1,0,0,0,1,82,110,2,111
10214,88,10112,1,grimer,grimer-alola,alola,4,17,143,82,223,11,,7,420,80,1,80,0,50,0,40,0,50,0,25,0,325,1,1,17,,38,7,4,4,190,70,65,20,0,2,1,1,0,0,0,1,96,126,2,127
10215,89,10113,1,muk,muk-alola,alola,4,17,143,82,223,11,,10,520,105,1,105,1,75,0,65,0,100,0,50,0,500,2,1,17,88,38,7,4,4,75,70,175,20,0,2,1,1,0,0,0,1,97,128,2,129
10216,103,10114,1,exeggutor,exeggutor-alola,alola,12,16,119,,139,7,,109,4156,95,0,105,0,85,0,125,2,75,0,45,0,530,2,1,17,102,45,10,7,4,45,70,186,20,0,1,1,1,0,0,0,1,112,146,2,147
10217,105,10115,1,marowak,marowak-alola,alola,10,8,130,31,69,1,,10,340,60,0,80,0,110,2,50,0,80,0,45,0,425,2,1,17,104,46,3,6,4,75,70,149,20,0,2,1,1,0,0,0,1,114,149,2,150
10218,658,10116,1,greninja,greninja-battle-bond,battle-bond,11,17,210,,,2,,15,400,72,0,95,0,67,0,103,0,71,0,122,3,530,3,6,17,657,339,2,12,1,45,70,239,20,0,4,1,1,0,0,0,1,659,758,2,818
10219,658,10117,1,greninja,greninja-ash,ash,11,17,210,,,2,,15,400,72,0,145,0,67,0,153,0,71,0,132,3,640,3,6,17,657,339,2,12,1,45,70,288,20,0,4,1,1,1,0,0,1,659,759,3,819
10220,718,10118,1,zygarde,zygarde-10,10,16,5,211,,,15,,12,335,54,3,100,0,71,0,61,0,85,0,115,0,486,3,6,17,,370,5,2,-1,3,0,219,120,0,1,1,1,0,0,0,1,718,828,2,929
